artifact,source,timestamp,url,status,digest,specification,prior_adjustment,outliers,unexpected
other_inputs,internet_archive,2021-03-18T01:13:43Z,https://web.archive.org/web/20210318011343id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,J7G2UZ7HKB2LAFC3C54FRHQWN5EYHFNU,,7a146efd7107524a,c891222398fb0777,
other_inputs,internet_archive,2021-09-17T00:48:22Z,https://web.archive.org/web/20210917004822id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,WFRWOS77JWZ5BZDPCN2OK4HBA752JPKO,,9cfa37a236ed5862,062da1e53c95f4ce,
other_inputs,internet_archive,2021-11-05T13:19:24Z,https://web.archive.org/web/20211105131924id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,72EVGHNN3MG3M6MVKFRHP7IFEHAEY4JP,,d56c3276814f617c,455e937077ce1a38,
other_inputs,internet_archive,2022-12-05T14:27:39Z,https://web.archive.org/web/20221205142739id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,EEHRFXIWGN6QJ6FOSMED5GMYKMJYXFFR,,1e2ae24b813dc090,834fc096ede0fdbd,
other_inputs,internet_archive,2022-12-05T22:12:06Z,https://web.archive.org/web/20221205221206id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,EEHRFXIWGN6QJ6FOSMED5GMYKMJYXFFR,,1e2ae24b813dc090,834fc096ede0fdbd,
other_inputs,internet_archive,2024-09-26T23:26:04Z,https://web.archive.org/web/20240926232604id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,SKBU7FTWOJBDWRYEEOWJMCHN6AH2HBQP,,214c7a4ce5d323ab,b9436139173e61da,
other_inputs,internet_archive,2024-12-11T00:29:14Z,https://web.archive.org/web/20241211002914id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,K6SLQI55MRKR3NY35DJMKZQN7ABHOL3Z,,72321051d56d9316,28a2d75c791e2f23,
other_inputs,internet_archive,2025-01-01T15:41:07Z,https://web.archive.org/web/20250101154107id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,K6SLQI55MRKR3NY35DJMKZQN7ABHOL3Z,,72321051d56d9316,28a2d75c791e2f23,
other_inputs,internet_archive,2025-02-02T01:45:01Z,https://web.archive.org/web/20250202014501id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,T4S6UKSX42T4QSW2U3H4DL2RFKWEU576,,fa7c57bef90228dc,180e4554b3a1ce95,
other_inputs,internet_archive,2025-02-08T07:42:15Z,https://web.archive.org/web/20250208074215id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,B7ZVJ2LZLBJ7GM2YRCA4HCSROZCCDCQX,,75fc8a164fc07c0c,8c5d14595c2d56f1,
